id,product_name,brand,category,product_url,ingredient_raw,price
197,D'Alba White Truffle First Spray Serum,D'Alba,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/d-alba-white-truffle-first-spray-serum,"Water, Dipropylene Glycol, Neopentyl Glycol Diheptanoate, 1,2-Hexanediol, Niacinamide, Sorbitol, Hydroxyethyl Urea, Persea Gratissima (Avocado) Oil, Salvia Hispanica Seed Extract, Ocimum Basilicum (Basil) Flower/Leaf/Stem Extract, Betaine, Avena Sativa (Oat) Kernel Extract, Butylene Glycol, Tuber Magnatum Extract, Glycerin, Fragrance, Helianthus Annuus (Sunflower) Seed Oil, Vegetable Oil, Tocopheryl Acetate, Disodium EDTA, Dipotassium Glycyrrhizate, Adenosine, Sodium Palmitoyl Proline, Bifida Ferment Lysate, Nymphaea Alba Flower Extract, Sodium Hyaluronate, Ethanol, Glycine Soja (Soybean) Oil, Veronica Officinalis Extract, Primula Veris Extract, Mentha Piperita (Peppermint) Leaf Extract, Melissa Officinalis Leaf Extract, Malva Sylvestris (Mallow) Extract, Alchemilla Vulgaris Extract, Achillea Millefolium Extract, Saussurea Involucrata Extract, Panax Ginseng Root Extract, Nelumbium Speciosum Flower Extract, Morus Alba Bark Extract, Lilium Candidum Flower Extract, Leontopodium Alpinum Extract, Houttuynia Cordata Extract, Freesia Refracta Extract, Carbomer, Bellis Perennis (Daisy) Flower Extract, Arginine, Potassium Sorbate, Bixa Orellana Seed Extract, Sodium Hydroxide, Tocopherol.",
198,oskia Nutri Bronze,oskia,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/oskia-nutri-bronze,"Aqua (Water), Decyl Oleate (Emollient), Glycerin (Humectant), Dimethyl Sulfone (Msm), Squalane, Sorbitan Isostearate (Emulsifier), Leuconostoc/Radish Root Ferment Filtrate (Preservative), Panthenol (Provitamin B5), Bakuchiol, Sodium Hyaluronate, Tocopherol (Vitamin E), Whey Protein, Inulin, Alpha-Glucan Oligosaccharide, Saccharomyces Lysate Extract, Malus Domestica Fruit Cell Culture Extract, Butyrospermum Parkii (Shea) Butter, Sesamum Indicum (Sesame) Seed Oil, Aleurites Moluccana (Kukui) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Oryza Sativa (Rice) Germ Oil, Rosa Canina (Rose Hip) Seed Oil, Calendula Officinalis Flower Extract, Helianthus Annuus (Sunflower Seed) Oil, Sodium Lactate (Humectant), Cetearyl Olivate (Emulsifier), Cetearyl Alcohol (Emollient), Sorbitan Olivate (Emulsifier), Glyceryl Caprylate (Emulsifier), Glyceryl Dibehenate (Saturated Fatty Acid), Tribehenin (Conditioning Agent), Glyceryl Behenate (Lipid), Xanthan Gum (Thickener), Isomalt (Moisturiser), Lecithin (Conditioner &amp; Emulsifier), Sclerotium Gum (Conditioner &amp; Thickener), Citrus Nobilis (Mandarin) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Pullulan, Silica, Polyhydroxystearic Acid (Emulsifier &amp; Stabiliser), Disteardimonium Hectorite (Thickener &amp; Stabiliser), Propylene Carbonate (Solvent), Limonene*, Ci 77891 (Titanium Dioxide), Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Mica.",
199,Skincare Generics Hyaluronic Skin Serum,Skincare Generics,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/skincare-generics-hyaluronic-skin-serum,"Water (Aqua), Butylene Glycol, Lactobacillus/Portulaca Oleracea Ferment Extract, Phenoxyethanol, Sodium Hyaluronate, Hyaluronic Acid, Ethylhexylglycerin, Potassium Sorbate, Leuconostoc Radish Root Ferment Filtrate.",
200,Neutrogena Clear And Defend+ Daily Serum,Neutrogena,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/neutrogena-clear-and-defend-daily-serum,"Aqua, Propylene Glycol, Glycolic Acid, Dimethicone, Sodium Hydroxide, Mandelic Acid, Gluconolactone, Neopentyl Glycol Diheptanoate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Salicylic Acid*, T-Butyl Alcohol, Dimethicone Crosspolymer, Polyacrylate Crosspolymer-6, Polysorbate 60, Sorbitan Isostearate, Disodium EDTA.",
201,Earth Harbor Aurora Superfood Luminance Ampoule,Earth Harbor,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/earth-harbor-aurora-superfood-luminance-ampoule,"Grapeseed (Vitis Vinifera) Oil°°, Hemp (Cannabis Sativa) Seed Oil°, Caprylic/Capric Triglycerides (Coconut-Derived)°°, Meadowfoam (Limnanthes Alba) Seed Oil°°, Jojoba (Simmondsia Chinensis) Seed Oil°, Avocado (Persea Gratissima) Fruit Oil°°, Seaweed (Ascophyllum Nodosum) Extract°, (Sunflower Vitamin E) Tocopherol°°, Sunflower (Helianthus Annuus) Seed Oil°°, Neem (Melia Azadirachta) Seed Oil°, Rosemary (Rosmarinus Officinalis) Leaf Extract°, Sea Buckthorn (Hippophae Rhamnoides) Berry Oil°°, (Blue Chamomile) Tanacetum Vulgare Flower Oil°°, Magnolia (Magnolia Grandiflora) Blossom Oil°°, Lavender (Lavandula Officinalis) Flower Oil°°.",
202,Celenes Caffeine Serum,Celenes,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/celenes-caffeine-serum,"Aqua, Caffeine, Glycerin, Sorbus Aucuparia Fruit Extract, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Xanthan Gum, Lactic Acid.",
203,Elemis Clarifying Serum,Elemis,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/elemis-clarifying-serum,"Aqua/Water/Eau, Butylene Glycol, Silica, Coco-Caprylate, Propanediol, Propylene Glycol Dicaprylate/Dicaprate, Glycerin, Alpha-Glucan Oligosaccharide, Phenoxyethanol, Polysorbate 20, Carbomer, Chlorphenesin, Pentylene Glycol, Peumus Boldus Leaf Extract, Disodium EDTA, Fragrance (Parfum), Salix Alba (Willow) Bark Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Hydrolyzed Hyaluronic Acid, Sodium Dehydroacetate, Hydroxycinnamic Acid, Rutin, Xanthan Gum, Sodium Hydroxide, Rhamnose, Limonene, Benzyl Salicylate, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Juniperus Virginiana Oil, Hexyl Cinnamal, Citric Acid, Glucose, Glucuronic Acid, Tocopherol, Sodium Metabisulfite, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Pogostemon Cablin Leaf Oil, Dipteryx Odorata Seed Extract, Eugenia Caryophyllus (Clove) Bud Oil, Cananga Odorata Flower Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Juniperus Mexicana Oil, Linum Usitatissimum Seed Oil.",
204,Dive-in Low-Molecular Hyaluronic Acid Serum,Torriden,#fragrance & essentialoil-free,https://www.skincarisma.com/products/dive-in-low-molecular-hyaluronic-acid-serum,"Water, Butylene Glycol, Glycerin, Dipropylene Glycol, 1,2-Hexanediol, Panthenol, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Allantoin, Trehalose, Betaine, Propanediol, Portulaca Oleracea Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Madecassoside, Madecassic Acid, Ceramide NP, Beta-Glucan, Malachite Extract, Cholesterol, Pentylene Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Polyglyceryl-10 Laurate, Xanthan Gum, Tromethamine, Carbomer, Ethylhexylglycerin, Scutellaria Baicalensis Root Extract, Paeonia Suffruticosa Root Extract",~$13–$17
205,Dove Cream Serum,Dove,"#paraben-free, #sulfate-free",https://www.skincarisma.com/products/dove-cream-serum,"Water (Aqua), Glycerin, Dimethicone, Niacinamide, Petrolatum, Glycol Stearate, Caprylic/Capric Triglyceride, Retinyl Propionate, Sodium Ascorbyl Phosphate, Lysine Carboxymethyl Cysteinate, Rosa Canina Fruit Oil, Butyrospermum Parkii (Shea) Butter, SH-Polypeptide-121, PEG-100 Stearate, Glyceryl Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cetyl Alcohol, Dimethiconol, Stearamide Amp, Carbomer, Palmitic Acid, Stearic Acid, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, Fragrance (Parfum).",
206,The Serum,Clé de Peau Beauté,#paraben-free,https://www.skincarisma.com/products/the-serum,"Water (Aqua/Eau), Butylene Glycol, Alcohol Denat., Dipropylene Glycol, PEG/PPG-14/7 Dimethyl Ether, Betaine, Glycerin, Trehalose, Phenoxyethanol, Carbomer, Sodium Citrate, PPG-13-Decyltetradeceth-24, Citric Acid, Erythritol, Fructose, Xanthan Gum, Dipotassium Glycyrrhizate, Allantoin, Fragrance (Parfum), Disodium EDTA, Sodium Acetylated Hyaluronate, Tremella Fuciformis Polysaccharide, Potassium Hydroxide, Saccharomyces Ferment Lysate Filtrate, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Citronellol, Lilium Candidum Bulb Extract, Centaurea Cyanus Flower Extract, Limonene, Linalool, Theanine, Hydrolyzed Silk, Disodium Adenosine Triphosphate, Inositol, Potentilla Erecta Root Extract, Bupleurum Falcatum Root Extract, Polyquaternium-51, Tocopherol, Hydrolyzed Conchiolin Protein.",$295 (50ml)
207,Water Bank Blue Hyaluronic Serum,Laneige,#paraben-free,https://www.skincarisma.com/products/water-bank-blue-hyaluronic-serum,"Water/Aqua/Eau, Butylene Glycol, Dipropylene Glycol, Glycerin, Squalane, 1,2-Hexanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Propanediol, Carbomer, Cetearyl Alcohol, Tromethamine, Polyglyceryl-3 Methylglucose Distearate, Dextrin, Hydrogenated Lecithin, Ethylhexylglycerin, Fragrance/Parfum, Glyceryl Stearate Citrate, Disodium EDTA, Betaine, Hydrolyzed Hyaluronic Acid, Beta-Glucan, Xylitylglucoside, Anhydroxylitol, Xylitol, Lactobacillus Ferment Lysate, Glucose, Tocopherol, Magnesium Chloride, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Undaria Pinnatifida Extract.",$45.00
208,Luxcrime Venus Serum,Luxcrime,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/luxcrime-venus-serum,"Aqua, Butylene Glycol, Propanediol, Betaine, Sodium Chloride, Xanthan Gum, Glycerin, Phenoxyethanol, Polyacrylate Crosspolymer-11, Disodium EDTA, Ethylhexylglycerin, Arbutin, Citrus Reticulata (Tangerine) Peel Extract, Biosaccharide Gum-4, Citric Acid, Sodium Sulfite, Glutathione, Acetyl Tyrosine, Saxifraga Sarmentosa Extract, Paeonia Suffruticosa Root Extract, Aminopropyl Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract.",
209,Hyaluronic Acid Serum,Dime Beauty,#fragrance & essentialoil-free,https://www.skincarisma.com/products/hyaluronic-acid-serum-3,"Water, Sodium Hyaluronate, Phenoxyethanol, Ethylhexylglycerin",$30
210,Avene Tolerance Control Intensive Skin Recovery Serum,Avene,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/avene-tolerance-control-intensive-skin-recovery-serum,"Avene Thermal Spring Water (Avene Aqua), Glycerin, Pentylene Glycol, Propanediol, 1,2-Hexanediol, Panthenol, 4-T-Butylcyclohexanol, Octyldodecanol, Pantolactone, Betaine, Citric Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 60, Sodium Citrate, Sorbitan Isostearate, Water (Aqua), Xanthan Gum.",
211,iUnik Propolis Serum,iUnik,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/iunik-propolis-serum,"Propolis Extract, Hippophae Rhamnoides Fruit Extract, Water, Glycerin, Butylene Glycol, Rosa Damascena Flower Water, Niacinamide, Dipropylene Glycol, Sodium Hyaluronate, 1,2-Hexanediol, Betaine, Caprylyl Glycol, Glycosyl Trehalose, Honey Extract, Beta-Glucan, Hydrogenated Starch Hydrolysate, Allantoin, Carbomer, Arginine, Hydroxyethylcellulose, Ethylhexylglycerin, Adenosine, Dipotassium Glycyrrhizate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Centella Asiatica Extract, Portulaca Oleracea Extract, Hamamelis Virginiana (Witch Hazel) Extract, Punica Granatum Fruit Extract, Ficus Carica (Fig) Fruit Extract, Morus Alba Fruit Extract, Ginkgo Biloba Nut Extract, Pentylene Glycol, Aspalathus Linearis Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Commiphora Myrrha Resin Extract, Perilla Frutescens Leaf Extract, Yucca Schidigera Root Extract.",
212,Madagascar Centella Tone Brightening Capsule Ampoule,SKIN1004,#fragrance & essentialoil-free,https://www.skincarisma.com/products/madagascar-centella-tone-brightening-capsule-ampoule,"Water (Aqua), Butylene Glycol, Niacinamide, Glycerin, Tranexamic Acid, 1,2-Hexanediol, Betaine, Centella Asiatica Extract, Zea Mays (Corn) Starch, Xanthan Gum, Microcrystalline Cellulose, Mannitol, Panthenol, Pentylene Glycol, Ethylhexylglycerin, Hydroxyethylcellulose, Madecassoside, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Hydrogenated Lecithin, Xylitylglucoside, Anhydroxylitol, Xylitol, Glucose, 3-O-Ethyl Ascorbic Acid, Lactobacillus Ferment",
213,Azarine PHA 10% + Astaxanthin Hilarious Serum,Azarine,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/azarine-pha-10-astaxanthin-hilarious-serum,"Aqua, Lactobionic Acid, Glycerin, Camellia Sinensis Leaf Water, Sodium Hyaluronate, Propanediol, Baicalin, Chlorphenesin, Enteromorpha Compressa Extract, Silybum Marianum Fruit Extract, Ocimum Sanctum Leaf Extract, Xanthan Gum, Polyacrylate Crosspolymer-6, Potassium Hydroxide, Citric Acid, Astaxanthin.",
